EntrezGeneID	MCL1.DG	MCL1.DH	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
226896	0	0	0	0	0	0	0	0	0	0	0	0
21419	1715	1540	1545	1787	2114	2638	1918	1692	200	61	99	85
241035	0	0	0	0	0	1	14	22	3	0	0	0
75028	0	0	0	0	0	0	0	0	0	0	0	0
387202	0	0	0	0	0	0	0	0	0	0	0	0
723817	0	0	0	0	0	0	0	0	0	0	0	0
16171	0	0	0	0	0	0	0	0	0	0	0	0
257630	2	0	1	0	0	0	0	0	0	0	0	2
17215	1394	1176	733	504	143	116	1737	1458	1102	354	552	591
77741	0	4	1	1	0	0	1	2	0	0	0	0
74229	154	164	101	84	77	70	32	37	3	6	1	1
71877	88	77	38	62	75	77	33	37	4	11	5	5
170829	145	109	65	76	92	90	117	99	55	61	51	54
75712	52	78	77	109	90	98	43	50	4	12	4	3
14859	4	2	3	4	8	5	6	8	32	89	38	35
241041	0	0	0	0	0	0	0	0	0	0	0	0
368204	0	0	2	0	3	1	0	1	0	0	0	0
433278	1	0	0	0	2	3	0	0	0	0	0	0
98582	1	1	1	2	2	4	0	0	0	0	0	0
226922	1080	1113	881	947	1662	2240	1	4	2	2	1	3
116837	2	10	4	0	5	3	0	0	0	0	0	0
66755	0	0	0	0	0	0	0	1	0	0	0	0
387225	0	0	0	0	0	0	0	0	0	0	0	0
723964	0	0	0	0	0	0	0	0	0	0	1	0
70155	372	332	619	396	401	401	3240	2982	7155	5882	2986	2709
100503399	0	0	3	0	0	0	3	2	10	6	10	5
280645	56	70	95	77	56	66	49	60	69	84	37	47
98366	739	808	850	814	774	736	473	562	599	535	453	439
68002	99	73	95	134	89	123	182	148	102	101	112	105
68187	940	840	637	550	836	906	547	575	519	505	310	347
12839	245	725	1818	1461	197	181	825	1603	3121	3790	4874	5597
12823	7	6	3	5	0	0	1	3	1	3	4	1
68421	1230	1176	1241	1444	1501	1512	1232	1413	1139	1323	587	513
210933	1	0	0	0	0	0	0	0	0	0	0	0
100504323	0	0	0	0	0	0	0	0	0	0	0	0
210940	0	0	0	0	0	0	0	0	0	0	0	0
433281	0	0	0	0	0	0	0	0	0	0	0	0
665903	174	193	168	144	121	97	212	219	208	132	72	84
210962	0	0	0	0	0	0	0	0	0	0	0	0
623924	0	0	0	0	0	0	0	0	0	0	0	0
791350	0	0	0	0	0	0	0	0	0	0	0	0
213109	2798	2504	1902	1740	2231	2194	2611	2740	1825	1709	802	776
19243	2493	2611	2068	1697	1719	1392	2009	1986	1268	1150	681	599
70988	0	0	0	0	0	0	0	0	0	0	0	0
266744	0	0	0	0	0	0	0	0	0	0	0	0
74708	0	0	0	0	0	0	0	0	0	0	0	0
226957	0	0	0	0	2	0	0	0	2	1	0	0
624262	7	2	3	2	2	1	5	5	5	1	1	1
170771	0	4	3	0	0	1	0	0	0	0	0	0
408192	0	0	0	0	0	0	0	0	0	0	0	1
408191	0	0	0	0	0	0	0	0	0	0	0	0
19076	425	388	339	275	177	176	537	496	370	239	195	166
67503	9	9	4	11	4	5	2	3	9	3	1	2
19335	319	271	245	244	342	354	193	212	48	46	43	46
213539	804	1071	2241	1917	1276	1036	534	577	708	600	222	232
98403	543	489	618	548	396	460	492	567	350	295	134	168
433287	222	214	186	160	124	116	183	208	161	114	68	92
320705	2	3	1	1	3	0	8	5	3	13	5	8
13518	31072	36904	16894	27489	56478	44370	7210	6921	4323	5308	3578	3500
100628580	1	0	0	0	0	1	0	1	2	0	1	1
69668	250	216	241	136	90	96	244	289	224	169	115	152
27993	782	689	633	472	321	354	969	902	958	762	430	465
52318	281	241	213	148	94	100	373	349	184	152	80	86
19253	47	53	64	47	15	14	1099	1345	1223	1359	985	1184
21755	0	0	0	0	0	0	0	1	2	2	2	0
12627	0	0	0	0	0	0	0	0	0	0	0	0
21756	1	1	2	2	2	2	0	0	0	0	0	0
211383	0	0	0	0	0	0	0	0	0	0	0	0
241051	0	0	0	0	1	0	0	0	0	0	0	0
226970	181	228	251	169	138	152	70	65	42	43	10	4
214469	6028	5643	6557	5811	5162	4708	4211	4752	4091	3482	1764	1717
226971	488	557	398	361	314	268	1395	1428	329	377	262	247
50785	4283	3843	3703	3682	2181	1817	3587	3776	5203	4797	2101	2097
320011	2932	2375	2220	2113	1951	2043	2730	2692	3120	2388	2553	2691
214854	204	294	63	29	44	26	67	79	7	6	14	15
214855	19388	14215	6976	6965	10862	10687	3911	3897	1590	1328	1643	1777
226976	2331	2293	2202	2021	1987	1817	2254	2375	1815	1660	825	855
214895	367	287	297	246	273	254	696	778	356	302	406	382
94220	1581	1359	998	698	658	617	685	740	346	212	284	322
94218	396	268	117	121	101	173	519	454	318	240	319	349
78321	128	105	92	105	110	119	139	203	103	95	105	125
109346	96	101	133	112	98	115	140	163	106	86	97	124
20353	7026	5219	5233	4421	2553	2422	6550	6010	2300	2049	978	792
381337	14	6	17	16	18	13	35	44	91	42	4	2
12859	646	583	787	780	476	464	857	833	908	717	596	619
226977	2703	2537	2563	2524	2471	2248	1965	2234	2116	1835	1304	1306
71166	8	9	12	9	5	3	3	2	1	1	1	1
22637	1	19	13	10	2	4	1	4	0	0	1	0
56030	2896	2643	2665	2640	2830	2695	1910	2204	2038	1728	954	947
70853	14	7	2	7	6	7	2	1	2	0	0	0
12790	4	16	3	3	6	3	0	3	0	0	0	0
269180	699	572	627	538	868	823	333	384	322	336	128	131
76178	808	737	844	803	801	768	1507	1654	1962	1589	1059	1225
67387	529	511	464	424	400	439	558	666	575	506	375	344
269181	1008	982	810	708	848	787	1683	1737	1672	1520	1062	1048
77633	111	134	172	103	92	72	141	120	128	121	107	95
100861893	0	0	0	0	0	0	0	0	0	0	0	0
72097	22	14	46	32	16	12	856	1015	948	819	582	599
100503734	0	0	0	0	0	0	0	0	0	2	2	3
211484	27	36	36	36	41	43	47	57	33	46	18	17
623661	26	26	39	23	49	29	48	43	55	71	21	21
69028	171	208	236	197	312	240	139	153	112	85	116	115
107734	480	431	494	534	454	384	535	584	403	365	221	228
332427	0	0	0	0	0	0	0	0	0	0	0	0
69541	0	0	0	0	0	0	0	1	3	10	2	1
98258	870	755	836	760	804	759	1207	1475	1311	1298	440	400
226982	4112	3876	4855	4156	3336	2740	4480	4686	5629	6043	2501	2550
56210	518	530	693	574	420	404	527	523	607	541	354	351
16764	363	327	325	278	231	226	5	5	0	1	0	0
381338	0	5	0	1	0	1	1	0	1	1	0	0
98388	24	9	48	29	32	55	13	19	24	14	1	1
100503760	0	0	0	0	0	0	1	0	0	0	0	0
433292	0	0	0	0	0	0	0	0	0	0	0	0
68833	1282	1119	1698	1844	2032	1833	981	1202	720	629	230	316
18143	24	25	14	29	12	12	179	310	256	315	462	380
114641	1655	1862	1804	1569	987	889	2350	2596	1863	1601	669	673
54610	482	470	306	248	246	288	942	1310	2334	2274	4091	4547
52846	948	806	602	530	405	474	489	509	419	311	158	168
100217461	21	17	14	13	3	4	10	3	4	8	0	0
67702	2943	3143	2005	1673	815	742	1698	1855	2553	2371	1947	1942
263764	26	16	19	20	0	1	0	1	6	4	0	0
619289	1	2	1	2	2	0	0	2	1	2	1	0
100042065	0	2	0	0	0	0	0	0	0	0	0	0
73426	0	0	0	0	0	0	0	0	1	0	0	0
26921	6042	5787	6242	5804	6128	5980	4341	4710	4492	4869	985	923
100047133	1	0	9	7	7	9	0	0	0	1	0	0
16178	12	12	42	90	110	89	5	4	0	1	8	3
16177	394	462	369	409	266	255	640	700	133	193	120	112
107527	108	211	62	67	37	34	85	104	48	62	162	163
17082	13	23	93	25	9	5	4	2	7	2	2	1
16182	92	51	40	28	4	5	639	534	348	761	453	629
16174	6	2	7	1	2	2	26	51	36	54	104	132
110895	0	3	15	16	24	21	16	13	337	750	3110	3596
226999	19	10	8	3	6	6	34	48	51	79	409	425
211798	35	21	18	16	6	13	86	47	66	80	73	85
381339	3	7	25	26	24	31	2	1	1	3	2	3
74897	0	0	0	0	0	0	0	0	0	0	0	0
66297	0	0	0	0	0	0	0	0	0	0	0	0
18993	0	1	0	0	0	0	0	1	1	0	0	0
73100	0	0	1	0	0	0	0	0	0	0	0	0
69527	507	408	437	436	370	305	620	664	404	351	174	149
93690	0	0	1	1	1	0	1	0	0	0	0	0
73122	679	526	581	473	629	678	680	692	760	669	499	545
98404	402	280	357	362	433	554	278	271	206	187	149	150
14200	908	1068	1803	1700	1208	1134	341	467	174	208	14	21
666642	750	862	815	726	491	423	1041	1091	836	828	345	376
17974	1592	1614	2049	1946	1754	1763	3498	4109	558	658	365	352
100861934	2	2	1	6	2	2	3	11	12	19	1	3
78896	3414	4153	11991	9261	1445	1155	42	35	23	12	0	2
67883	181	148	120	85	64	77	449	332	127	129	180	186
100503192	481	504	522	510	428	412	736	756	760	677	465	466
22019	2444	3036	3416	2632	1989	1522	2438	2773	3076	3017	1482	1331
433294	0	0	1	0	2	0	1	0	1	2	3	0
75623	659	527	489	333	268	232	505	429	450	306	477	393
72050	1412	1178	1284	1188	875	828	525	463	354	290	214	177
246229	179	110	127	114	140	168	212	200	109	167	97	79
22592	656	585	583	579	693	657	349	379	276	298	155	178
100861960	0	0	0	0	0	0	0	0	0	0	0	0
403183	0	0	0	0	0	0	0	0	0	0	0	0
70676	624	888	717	944	897	865	127	239	185	341	524	616
75066	1	2	2	0	2	1	1	0	3	1	1	1
12825	1349	1844	3202	3285	2083	1713	441	783	723	446	696	763
12832	5409	4982	1597	2337	4816	4891	62	87	79	50	48	59
73674	981	860	917	711	474	442	1002	879	585	441	257	293
433297	5159	4902	9502	10606	10675	8530	1883	2141	1363	1517	635	664
53945	83	91	22	15	22	34	173	145	48	61	114	133
100042453	3	3	1	5	1	2	4	4	7	7	2	2
212225	0	0	0	0	0	0	0	0	0	0	0	0
227058	110	169	79	132	220	185	15	14	3	2	3	8
100101919	10	9	8	4	14	6	2	2	0	0	1	0
227059	1936	2138	2181	1785	1952	1795	540	526	495	279	438	455
442837	0	0	0	0	0	0	0	0	0	0	0	0
56363	44	38	9	17	11	12	2	4	1	0	0	1
442821	0	1	0	2	2	1	0	0	0	0	0	0
20324	4060	4455	2493	2833	4721	5195	936	940	276	345	72	65
109019	3147	2577	2107	2327	4323	3718	3021	3927	2145	2581	1410	1433
100045066	0	3	3	1	3	7	1	6	15	24	29	26
17912	1603	1908	2129	1670	1817	1767	1636	1750	635	534	155	169
20849	3	3	19	30	25	23	31	27	1	0	2	2
100042634	0	2	0	2	1	0	1	0	3	5	0	0
20846	532	626	1056	894	970	731	837	879	1049	657	783	726
14660	11098	10148	10106	8413	7574	6460	4644	4909	1947	1925	677	718
17936	1947	2088	2836	2360	2980	2602	3106	4049	3715	3491	1275	1112
227094	120	109	92	69	78	115	149	171	42	21	23	15
98682	1148	1062	868	853	1565	1528	2392	2573	3865	3167	1963	1970
16329	324	278	222	222	242	299	230	224	213	175	113	80
227095	351	337	552	550	577	505	399	361	483	497	458	454
67080	51	119	361	321	298	269	8	5	5	6	81	62
17700	0	0	0	0	2	0	0	0	0	0	0	0
69397	0	0	2	1	0	0	0	0	0	0	0	0
227099	106	118	96	67	65	68	154	140	64	34	59	53
227102	120	89	53	52	67	72	413	371	266	231	246	228
72085	117	144	139	139	148	171	100	111	89	70	60	62
70396	232	217	187	170	123	146	580	618	735	769	403	481
627872	32	42	15	25	48	49	4	4	2	0	0	0
98267	858	721	1198	832	516	468	317	369	292	223	348	359
329152	90	77	194	158	253	234	19	12	5	4	50	40
78016	5	1	2	6	3	1	4	5	2	2	0	0
98488	277	208	196	183	228	292	259	272	138	134	135	147
241062	232	242	238	240	229	231	307	315	90	93	69	77
329154	1281	1385	484	549	637	582	256	270	29	48	13	18
81898	18573	17467	16440	13835	10459	10757	15047	15956	12618	12309	6437	6220
67876	5825	5636	5220	4648	3907	3331	4957	5033	4556	4029	2122	1818
15510	5398	5221	5127	3496	2045	1768	6178	5944	5409	3715	2874	3158
15528	1138	1051	975	712	393	336	1130	1189	1018	716	470	448
19070	1208	1084	1239	1152	1377	1209	1344	1452	898	776	491	455
74013	245	268	79	110	83	187	404	298	22	14	109	105
212679	235	230	299	216	125	111	264	300	251	175	158	141
75388	0	0	0	0	0	0	0	2	0	0	1	1
227120	562	1045	1126	962	916	1013	75	67	96	258	878	837
626009	235	146	152	107	90	80	102	96	76	63	61	56
329159	0	0	0	0	0	0	0	0	0	0	0	0
71066	0	0	0	0	0	0	0	0	0	0	0	0
212712	22	21	8	8	2	9	16	16	15	11	14	11
329160	4	5	3	2	0	1	5	6	4	8	2	1
407809	0	0	0	0	0	0	0	0	0	0	2	3
75323	8	6	8	9	4	4	10	8	5	2	6	5
73467	65	47	94	70	55	62	48	64	90	37	63	71
68736	190	174	222	197	202	188	222	207	106	80	47	65
68115	261	283	300	259	169	171	477	481	411	343	177	180
67198	1238	968	958	1151	1741	1469	364	290	19	43	12	17
51960	167	159	185	177	180	202	163	176	58	76	16	49
68549	115	102	87	55	23	14	86	91	70	37	111	89
11761	537	693	281	435	298	319	213	190	7	33	19	20
71724	3	2	2	5	3	3	5	20	19	41	118	143
71872	2	0	4	2	2	0	2	8	15	23	1	2
213043	0	0	4	3	0	0	8	20	20	16	12	5
66882	7308	7641	7408	5959	4673	3815	6744	7383	5580	4842	2089	2021
12747	8421	6773	4161	3781	4822	6623	5909	6132	3033	2588	1941	2384
70225	241	196	241	214	235	210	238	294	241	197	96	86
65102	259	207	174	123	151	150	321	280	260	207	132	155
18393	691	523	421	329	393	365	563	553	447	359	320	314
100504455	4	2	3	4	0	2	3	2	1	3	1	1
213056	194	166	188	155	181	186	330	374	318	345	332	303
66495	477	457	660	630	454	476	733	700	579	571	489	479
100504501	40	45	60	60	62	43	56	57	51	38	32	31
108812	3	1	2	4	0	2	0	4	1	0	0	2
12633	1726	1999	2552	2479	2614	2111	1047	1315	1444	1581	644	524
12370	527	528	315	333	266	290	775	805	553	479	398	359
70827	3938	3769	3757	3198	3270	2831	1587	2015	2198	2204	939	931
227154	138	112	131	114	197	192	93	89	162	160	98	131
73463	1	0	0	0	1	0	2	1	0	0	0	0
381259	502	429	392	365	291	290	226	236	100	75	28	27
227157	14	22	10	19	11	14	2	2	5	9	0	1
74018	1259	1491	1660	1519	1583	1132	554	738	588	553	393	404
271697	19	29	60	107	56	32	0	1	0	3	0	0
14369	9624	5400	7854	8459	5579	6912	792	815	345	290	115	110
381260	0	6	5	3	7	7	9	24	12	19	0	4
22218	1809	1780	1724	1466	1438	1238	1873	2025	2046	1623	1012	890
55989	14863	17215	18013	15650	12093	9593	5854	5874	3822	3320	2774	2552
100217459	12	4	4	4	7	6	5	3	0	0	2	8
100217421	7	3	3	1	1	3	0	1	0	1	3	0
12168	1518	1790	1975	1872	1222	1058	791	818	458	420	172	222
100504533	125	122	146	134	121	90	52	60	26	46	14	15
72750	1838	1602	1743	1225	861	749	820	890	1039	854	590	437
70375	39	26	20	14	16	16	6	5	1	0	7	7
57750	286	259	300	195	122	110	266	263	274	175	95	122
241066	63	87	87	76	109	106	69	68	33	39	27	53
100504573	762	932	761	664	452	416	1039	1190	849	707	382	323
269198	1182	1152	1139	1157	1790	1452	758	692	418	465	317	289
77951	328	283	242	231	276	242	489	464	414	318	333	337
329165	1091	839	1155	843	933	829	498	477	223	173	42	45
77300	1160	1203	1519	1259	1085	1018	1083	1304	1089	983	817	700
100043027	342	268	358	318	241	187	467	433	606	586	790	745
100042533	7	8	6	6	9	13	5	16	14	11	6	7
12487	1	0	2	2	2	1	1	3	0	3	9	13
100504618	0	0	0	0	0	0	0	0	0	0	0	0
12477	4	0	3	1	0	1	0	0	0	0	0	0
54167	1	1	2	0	1	0	0	2	1	0	0	0
77341	0	0	0	0	0	0	0	0	0	0	0	0
72823	477	444	354	323	184	204	441	379	644	525	93	69
18187	869	1176	1167	1510	791	633	182	245	399	284	46	41
74992	4	3	7	4	1	3	1	0	1	2	0	1
227195	1899	1800	1992	1726	1596	1319	1804	2039	1360	1294	611	522
100380944	30	39	35	31	31	28	41	35	21	8	3	10
100504668	11	15	11	7	10	12	10	11	4	7	7	0
227197	1391	1231	1790	1561	1324	1202	1380	1480	1386	1179	1540	1549
55949	12512	13977	10741	8897	5143	4677	19932	21272	20303	18038	6171	6073
100217464	51	33	47	56	20	30	38	36	19	15	8	11
241070	23	10	5	5	3	2	6	4	0	0	1	0
73884	280	311	127	69	28	32	153	75	15	13	2	2
23792	24	26	12	16	12	9	1	2	0	1	1	0
241073	0	0	0	0	0	0	0	1	1	3	3	1
76668	0	3	0	0	0	0	2	0	2	3	0	1
75619	486	329	340	250	293	270	592	584	457	367	278	313
74426	4	1	1	1	2	0	1	4	0	1	0	3
433315	2	0	0	1	1	1	0	2	0	0	0	0
93691	340	354	387	430	458	482	383	411	385	364	65	75
12912	959	813	781	731	840	824	1140	1089	783	668	332	363
67099	170	170	200	159	232	221	161	124	63	78	56	74
69941	51	49	22	23	19	16	30	30	56	24	67	65
227210	1373	1310	797	705	721	558	335	423	223	160	97	78
14367	3220	2317	1546	1040	1239	1380	1025	1241	2365	1776	638	584
241075	763	680	362	435	583	646	305	277	107	104	87	63
70861	0	0	0	0	0	0	0	0	0	0	0	0
667276	21	31	21	18	5	5	27	19	15	19	13	8
12968	0	0	0	0	0	0	0	0	0	0	0	0
12967	0	0	0	0	0	0	0	0	0	0	0	0
12966	0	0	0	0	0	0	0	0	0	0	0	0
12965	0	0	0	0	0	0	0	0	0	0	0	0
12964	0	0	0	0	0	0	0	0	0	0	0	0
98303	2	4	8	11	5	6	0	1	0	0	0	0
15926	617	579	727	927	1311	1420	530	495	336	431	192	220
18711	670	534	468	453	642	626	557	550	362	334	576	660
213527	1	0	1	1	0	0	1	0	1	0	3	0
12969	0	0	0	0	0	0	0	0	0	0	0	0
17756	2950	3524	3346	3852	2701	2198	2913	2443	787	975	174	194
100038569	0	0	2	1	0	0	0	1	0	1	0	1
329178	21	50	28	33	2	8	34	64	12	25	7	3
66646	563	518	658	549	617	565	719	801	893	717	809	958
68691	2428	2609	2495	1925	1762	1312	735	778	231	225	136	135
11363	2056	2311	2061	2341	1073	823	2018	2415	2506	3029	390	323
100862127	8	10	10	5	1	7	9	14	6	7	2	2
17901	0	3	1	0	0	0	5	2	0	0	0	0
14768	997	1010	1070	1078	1034	993	831	834	449	379	256	225
227231	0	0	0	0	1	0	1	1	1	0	1	0
13869	5	9	6	8	2	3	144	170	207	151	94	51
100502712	0	0	0	0	0	0	0	0	0	0	0	0
22779	489	493	421	384	296	318	330	354	177	205	404	459
66722	0	0	0	0	1	1	0	0	0	0	0	0
320460	0	0	0	0	0	0	0	0	0	0	0	0
12021	138	145	74	68	21	23	127	97	62	30	82	55
74591	89	104	30	39	21	17	2	0	0	0	0	0
108147	1471	1034	1224	960	750	754	1655	1435	906	623	459	544
14268	1566	1532	644	609	681	407	260	334	112	50	58	83
100042814	0	0	0	0	0	0	0	0	0	0	0	0
667931	0	0	0	0	0	0	0	0	0	0	0	0
71134	0	0	0	0	0	0	1	0	0	0	0	0
433319	3	3	3	4	4	1	2	5	2	1	0	3
381269	578	660	427	299	250	232	51	49	50	26	14	12
111175	303	218	279	267	122	159	196	152	237	207	225	200
271711	7	9	13	11	16	24	0	0	0	0	0	0
22596	1201	1178	1235	1172	976	932	558	521	418	434	416	380
381270	26	29	17	13	23	32	0	0	1	2	0	0
54380	700	576	677	607	632	679	471	415	268	267	204	218
319695	0	0	1	0	1	1	0	1	0	0	0	0
19981	221	224	249	181	127	131	296	289	203	190	87	96
16008	6145	3737	28282	28554	26047	24688	17	21	51	57	23	25
16011	87765	97798	106228	55364	39195	41658	55835	53177	21269	26327	8875	9295
21958	0	0	0	0	0	0	0	0	0	0	0	0
69449	0	0	1	1	0	1	0	0	0	0	0	0
723792	64	83	101	87	93	79	107	121	114	157	221	219
78718	5	5	12	14	5	6	5	7	8	13	16	19
109198	2	4	4	2	1	0	0	0	1	0	0	0
21961	6490	5599	23002	27489	35649	32593	235	455	237	210	812	785
435626	93	94	184	134	64	60	19	28	13	11	13	6
100862357	0	0	0	0	0	0	0	0	0	0	0	0
12765	1	1	5	1	0	0	0	2	1	3	0	0
227288	0	0	0	0	0	0	0	0	0	0	0	0
100316687	0	0	0	0	0	0	0	0	0	0	0	0
76709	4717	4480	5435	5041	4903	4083	4520	5026	3942	4016	1652	1525
227289	0	1	1	1	1	1	0	2	0	0	0	1
227290	4434	4114	4602	3676	2925	2851	3805	4299	4336	3757	2252	2076
56695	523	533	793	702	841	809	360	389	372	323	178	180
69660	3097	3179	3949	3734	3427	3095	4084	4610	5080	5236	2685	2790
241112	20	7	18	12	22	20	1	0	0	1	1	1
18173	28	34	22	32	11	8	14	7	4	2	1	0
227292	1330	1054	1193	1110	1198	1238	1125	1080	902	815	536	496
387219	1	3	0	1	0	0	0	1	1	0	1	0
22349	17	29	26	27	16	12	2	6	3	5	2	3
319651	1858	2023	1907	1800	1461	912	1371	1364	857	562	370	348
58184	797	697	560	441	426	479	911	967	659	409	395	457
18802	96	97	88	48	78	67	15	22	6	13	10	7
77264	1705	1448	1219	1038	1147	1069	723	808	575	449	185	183
66821	250	223	265	243	187	198	335	343	338	274	164	177
57751	600	686	681	558	515	566	662	665	417	367	252	205
269209	206	149	85	82	81	102	151	176	47	44	17	19
67534	972	739	748	492	370	315	1023	975	878	726	366	402
104086	129	157	171	156	202	195	15	12	8	0	0	4
241113	3	9	20	19	20	24	0	0	0	0	0	0
22420	761	651	1673	1799	2222	2350	11	4	3	1	2	2
22409	2204	2086	1039	1163	1180	952	4	11	4	3	9	0
12570	4	6	0	3	1	0	0	0	0	0	0	0
260298	0	0	0	0	0	0	0	0	0	0	0	0
12958	0	0	0	0	0	0	1	0	0	0	0	0
723900	0	0	0	0	0	0	0	0	0	0	0	0
241116	0	0	0	0	0	1	1	1	0	0	1	0
16147	6	16	4	1	2	2	0	6	1	2	0	0
75570	66	61	59	52	76	79	55	72	72	61	26	37
22626	124	102	61	54	50	50	30	57	20	35	13	11
69171	800	625	570	497	481	558	954	1124	1364	1550	632	592
227298	947	765	592	475	554	613	1600	1696	1298	1256	861	815
68818	305	178	280	220	328	292	407	481	437	390	292	288
74104	385	303	397	355	248	252	313	348	515	469	463	462
245860	1019	832	1074	931	1010	1080	874	1079	1278	1172	1279	1320
52231	233	182	159	118	180	218	372	389	302	217	175	200
74577	256	257	200	238	275	278	224	191	85	64	40	19
20872	797	599	750	674	593	608	960	976	610	546	402	432
22145	9211	6876	5306	4726	3718	3316	6493	5775	3203	2544	3699	4144
381272	3	4	0	1	2	1	5	6	0	1	3	1
56812	1001	1043	1291	1048	1316	1173	1356	1697	1309	1196	708	614
19275	21	31	34	41	39	37	31	29	14	23	5	3
19711	0	1	2	0	0	0	0	0	1	0	0	1
13437	909	680	642	522	556	561	1284	1419	1179	1070	738	695
13346	400	281	106	183	106	100	38	26	7	6	10	10
100503248	1	0	0	1	0	0	1	0	0	0	0	0
11790	1453	1272	3032	3282	4325	4425	175	214	34	43	39	46
69080	745	689	1084	1156	1145	1125	774	949	982	996	820	773
100862164	0	0	0	0	1	1	0	0	0	0	0	0
241118	38	52	38	42	44	60	4	5	1	0	0	0
74241	2341	2371	2446	2032	1484	1340	1148	1148	1438	1153	747	750
319998	318	277	241	249	217	189	73	80	57	41	71	81
98733	1268	1313	1521	1162	888	956	327	435	107	54	18	18
16322	72	81	167	171	134	158	87	114	27	11	17	11
71728	534	383	289	307	297	374	694	838	490	617	267	265
20536	1127	967	1516	1642	1413	1645	472	526	150	228	88	100
100862333	0	0	0	0	4	0	0	0	0	0	0	0
620079	0	0	0	0	0	0	0	0	0	0	0	0
13838	2683	2777	2688	1770	1366	1389	346	338	188	160	27	34
18505	2	0	0	0	0	0	0	0	0	0	1	0
100039210	0	0	0	0	0	0	0	0	0	0	0	0
433323	10	10	9	9	7	8	7	5	3	6	2	5
23874	1085	780	944	784	678	591	1017	1005	837	609	792	779
68393	1	2	3	4	8	11	3	2	0	3	3	17
74205	3296	3153	2278	1930	1154	1030	3860	3254	2762	2568	684	677
195434	1001	858	907	724	492	485	570	521	481	472	141	167
57814	236	369	214	359	87	95	20	61	12	12	2	5
20254	0	0	0	0	0	0	0	0	0	0	0	0
100862182	0	0	0	0	0	0	1	0	1	4	1	0
252903	103	85	101	72	45	36	194	218	150	116	127	102
69368	511	459	480	441	453	445	1039	1077	527	686	409	387
100038695	0	0	0	0	0	0	0	0	0	0	1	0
69163	156	138	179	131	72	98	309	308	259	198	229	264
100862198	0	1	0	0	0	0	0	0	0	0	0	0
20720	355	358	398	276	177	150	49	50	46	49	30	12
241128	0	0	1	1	0	0	0	1	0	0	0	0
26554	4364	4387	5200	4481	3821	3289	3730	3877	3619	3445	1596	1611
72208	0	0	0	0	0	0	0	0	0	0	0	0
210293	91	135	51	42	39	36	23	22	94	47	5	1
241134	0	0	0	0	0	0	0	0	0	0	0	0
16367	1449	951	687	659	979	1222	1054	1121	182	199	760	1106
100503073	6	1	1	2	2	4	5	15	1	3	10	16
76867	1195	978	1370	1483	1370	1346	1182	1116	531	532	394	390
100503095	1	0	1	3	1	0	7	6	2	0	0	0
12829	35	36	234	312	95	67	5	10	1	4	1	3
12828	32	92	298	320	156	109	8	5	1	3	0	0
75734	998	899	1218	1230	1225	1064	920	927	816	767	535	563
66261	1	0	0	1	0	0	0	2	0	0	0	0
100044526	24	29	18	12	18	16	26	28	37	19	27	16
15463	1638	1710	2064	1728	1450	1210	2748	2803	4191	3811	1240	1183
80721	25	32	29	52	56	67	14	11	0	2	0	0
71386	0	1	0	1	1	1	0	0	0	0	0	0
20297	10	0	22	5	2	0	26	26	310	249	161	178
71227	0	0	1	0	0	3	0	2	3	1	1	0
77629	0	0	0	0	0	0	0	0	0	0	0	0
98496	39	38	74	86	93	87	3	5	0	2	0	0
227325	0	0	0	1	0	0	0	0	0	0	0	0
100628595	0	0	0	0	0	0	0	0	0	0	0	0
14897	5556	5488	5484	5520	6524	6285	4183	4650	4114	4530	2389	2349
66153	6	6	13	12	14	13	44	49	75	56	53	51
71781	2	1	3	7	16	20	0	0	0	1	0	0
100503433	0	0	0	0	0	0	1	4	1	1	0	1
381287	2	2	0	2	0	2	3	3	3	0	0	1
621875	2	2	1	1	5	2	0	0	4	1	0	0
100040135	2	2	0	1	1	1	2	3	2	5	1	1
665378	14	10	5	7	1	5	6	13	3	4	3	3
620078	5	4	7	8	3	9	2	3	3	6	1	1
100040213	1	0	0	0	0	0	5	5	7	3	0	0
100039794	56	62	38	47	54	65	33	42	27	33	6	9
665338	0	0	0	1	0	0	3	1	2	2	0	0
109032	141	150	182	196	227	202	106	108	66	62	25	19
434484	236	225	241	234	328	342	207	207	155	191	38	37
100503502	0	0	1	0	1	0	0	1	0	1	0	0
100503045	0	0	0	0	3	1	0	0	0	0	0	0
20684	170	210	55	87	103	93	94	100	21	35	10	4
319997	3	5	6	6	9	3	15	17	26	12	5	10
12283	2707	3082	3637	3217	2944	2599	3936	4449	4059	3625	1777	1819
64294	6160	5797	9043	7862	7104	6757	2880	2876	2704	2387	1396	1352
71141	6	2	5	4	8	5	0	0	2	2	0	0
227326	1	4	8	2	5	3	4	6	85	21	2	1
70060	1	3	0	0	0	0	0	0	0	0	0	0
72792	99	71	32	30	6	10	15	20	215	118	92	112
70247	3828	2909	4018	3483	2982	2457	3695	3842	4142	3499	1814	1888
15559	6	14	13	15	3	1	5	2	2	2	0	2
78795	462	344	312	338	465	408	220	219	102	86	42	27
100861644	1	0	0	0	2	0	0	2	0	1	0	0
227327	32	37	16	23	14	19	309	384	26	15	4	5
383538	0	0	0	0	0	0	0	0	0	0	0	0
